,OPERATION_DATE,HOUR_ENDING,INTERVAL_ENDING,TOUTYPE,MARKET,ZONE,PRICE
32374,2018-12-04,600,545,OFF-PEAK,Real Time,Load Zone CPS,13.86
32375,2018-12-04,600,600,OFF-PEAK,Real Time,Load Zone CPS,14.01
32376,2018-12-04,700,615,PEAKWD,Real Time,Load Zone CPS,15.03
32377,2018-12-04,700,630,PEAKWD,Real Time,Load Zone CPS,16.06
32378,2018-12-04,700,645,PEAKWD,Real Time,Load Zone CPS,16.13
32379,2018-12-04,700,700,PEAKWD,Real Time,Load Zone CPS,15.84
32380,2018-12-04,800,715,PEAKWD,Real Time,Load Zone CPS,14.36
32381,2018-12-04,800,730,PEAKWD,Real Time,Load Zone CPS,13.89
32382,2018-12-04,800,745,PEAKWD,Real Time,Load Zone CPS,13.65
32383,2018-12-04,800,800,PEAKWD,Real Time,Load Zone CPS,13.97
32384,2018-12-04,900,815,PEAKWD,Real Time,Load Zone CPS,16.07
32385,2018-12-04,900,830,PEAKWD,Real Time,Load Zone CPS,16.43
32386,2018-12-04,900,845,PEAKWD,Real Time,Load Zone CPS,15.84
32387,2018-12-04,900,900,PEAKWD,Real Time,Load Zone CPS,15.65
32388,2018-12-04,1000,915,PEAKWD,Real Time,Load Zone CPS,17.45
32389,2018-12-04,1000,930,PEAKWD,Real Time,Load Zone CPS,17.85
32390,2018-12-04,1000,945,PEAKWD,Real Time,Load Zone CPS,18.15
32391,2018-12-04,1000,1000,PEAKWD,Real Time,Load Zone CPS,18.14
32392,2018-12-04,1100,1015,PEAKWD,Real Time,Load Zone CPS,18.25
32393,2018-12-04,1100,1030,PEAKWD,Real Time,Load Zone CPS,18.01
32394,2018-12-04,1100,1045,PEAKWD,Real Time,Load Zone CPS,18.36
32395,2018-12-04,1100,1100,PEAKWD,Real Time,Load Zone CPS,18.06
32396,2018-12-04,1200,1115,PEAKWD,Real Time,Load Zone CPS,17.87
32397,2018-12-04,1200,1130,PEAKWD,Real Time,Load Zone CPS,18.19
32398,2018-12-04,1200,1145,PEAKWD,Real Time,Load Zone CPS,18.51
32399,2018-12-04,1200,1200,PEAKWD,Real Time,Load Zone CPS,18.2
32400,2018-12-04,1300,1215,PEAKWD,Real Time,Load Zone CPS,18.59
32401,2018-12-04,1300,1230,PEAKWD,Real Time,Load Zone CPS,19.57
32402,2018-12-04,1300,1245,PEAKWD,Real Time,Load Zone CPS,21.49
32403,2018-12-04,1300,1300,PEAKWD,Real Time,Load Zone CPS,26.34
32404,2018-12-04,1400,1315,PEAKWD,Real Time,Load Zone CPS,26.0
32405,2018-12-04,1400,1330,PEAKWD,Real Time,Load Zone CPS,58.28
32406,2018-12-04,1400,1345,PEAKWD,Real Time,Load Zone CPS,43.14
32407,2018-12-04,1400,1400,PEAKWD,Real Time,Load Zone CPS,27.28
32408,2018-12-04,1500,1415,PEAKWD,Real Time,Load Zone CPS,25.66
32409,2018-12-04,1500,1430,PEAKWD,Real Time,Load Zone CPS,26.61
32410,2018-12-04,1500,1445,PEAKWD,Real Time,Load Zone CPS,26.6
32411,2018-12-04,1500,1500,PEAKWD,Real Time,Load Zone CPS,22.83
32412,2018-12-04,1600,1515,PEAKWD,Real Time,Load Zone CPS,25.11
32413,2018-12-04,1600,1530,PEAKWD,Real Time,Load Zone CPS,32.49
32414,2018-12-04,1600,1545,PEAKWD,Real Time,Load Zone CPS,37.96
32415,2018-12-04,1600,1600,PEAKWD,Real Time,Load Zone CPS,32.97
32416,2018-12-04,1700,1615,PEAKWD,Real Time,Load Zone CPS,28.19
32417,2018-12-04,1700,1630,PEAKWD,Real Time,Load Zone CPS,30.49
32418,2018-12-04,1700,1645,PEAKWD,Real Time,Load Zone CPS,25.03
32419,2018-12-04,1700,1700,PEAKWD,Real Time,Load Zone CPS,30.39
32420,2018-12-04,1800,1715,PEAKWD,Real Time,Load Zone CPS,24.82
32421,2018-12-04,1800,1730,PEAKWD,Real Time,Load Zone CPS,39.66
32422,2018-12-04,1800,1745,PEAKWD,Real Time,Load Zone CPS,213.48
32423,2018-12-04,1800,1800,PEAKWD,Real Time,Load Zone CPS,307.48
32424,2018-12-04,1900,1815,PEAKWD,Real Time,Load Zone CPS,28.0
32425,2018-12-04,1900,1830,PEAKWD,Real Time,Load Zone CPS,22.31
32426,2018-12-04,1900,1845,PEAKWD,Real Time,Load Zone CPS,24.63
32427,2018-12-04,1900,1900,PEAKWD,Real Time,Load Zone CPS,22.94
32428,2018-12-04,2000,1915,PEAKWD,Real Time,Load Zone CPS,22.23
32429,2018-12-04,2000,1930,PEAKWD,Real Time,Load Zone CPS,24.23
32430,2018-12-04,2000,1945,PEAKWD,Real Time,Load Zone CPS,21.05
32431,2018-12-04,2000,2000,PEAKWD,Real Time,Load Zone CPS,21.05
32432,2018-12-04,2100,2015,PEAKWD,Real Time,Load Zone CPS,19.88
32433,2018-12-04,2100,2030,PEAKWD,Real Time,Load Zone CPS,19.55
32434,2018-12-04,2100,2045,PEAKWD,Real Time,Load Zone CPS,18.03
32435,2018-12-04,2100,2100,PEAKWD,Real Time,Load Zone CPS,16.9
32436,2018-12-04,2200,2115,PEAKWD,Real Time,Load Zone CPS,17.32
32437,2018-12-04,2200,2130,PEAKWD,Real Time,Load Zone CPS,22.37
32438,2018-12-04,2200,2145,PEAKWD,Real Time,Load Zone CPS,17.34
32439,2018-12-04,2200,2200,PEAKWD,Real Time,Load Zone CPS,15.51
32440,2018-12-04,2300,2215,OFF-PEAK,Real Time,Load Zone CPS,14.62
32441,2018-12-04,2300,2230,OFF-PEAK,Real Time,Load Zone CPS,14.99
32442,2018-12-04,2300,2245,OFF-PEAK,Real Time,Load Zone CPS,12.72
32443,2018-12-04,2300,2300,OFF-PEAK,Real Time,Load Zone CPS,11.3
32444,2018-12-04,2400,2315,OFF-PEAK,Real Time,Load Zone CPS,12.89
32445,2018-12-04,2400,2330,OFF-PEAK,Real Time,Load Zone CPS,11.37
32446,2018-12-04,2400,2345,OFF-PEAK,Real Time,Load Zone CPS,9.71
32447,2018-12-04,2400,2400,OFF-PEAK,Real Time,Load Zone CPS,8.12
32448,2018-12-05,100,15,OFF-PEAK,Real Time,Load Zone CPS,9.19
32449,2018-12-05,100,30,OFF-PEAK,Real Time,Load Zone CPS,9.54
32450,2018-12-05,100,45,OFF-PEAK,Real Time,Load Zone CPS,9.97
32451,2018-12-05,100,100,OFF-PEAK,Real Time,Load Zone CPS,9.75
32452,2018-12-05,200,115,OFF-PEAK,Real Time,Load Zone CPS,8.68
32453,2018-12-05,200,130,OFF-PEAK,Real Time,Load Zone CPS,8.36
32454,2018-12-05,200,145,OFF-PEAK,Real Time,Load Zone CPS,5.97
32455,2018-12-05,200,200,OFF-PEAK,Real Time,Load Zone CPS,7.75
32456,2018-12-05,300,215,OFF-PEAK,Real Time,Load Zone CPS,6.36
32457,2018-12-05,300,230,OFF-PEAK,Real Time,Load Zone CPS,5.41
32458,2018-12-05,300,245,OFF-PEAK,Real Time,Load Zone CPS,4.29
32459,2018-12-05,300,300,OFF-PEAK,Real Time,Load Zone CPS,7.57
32460,2018-12-05,400,315,OFF-PEAK,Real Time,Load Zone CPS,7.46
32461,2018-12-05,400,330,OFF-PEAK,Real Time,Load Zone CPS,8.87
32462,2018-12-05,400,345,OFF-PEAK,Real Time,Load Zone CPS,8.99
32463,2018-12-05,400,400,OFF-PEAK,Real Time,Load Zone CPS,8.95
32464,2018-12-05,500,415,OFF-PEAK,Real Time,Load Zone CPS,9.04
32465,2018-12-05,500,430,OFF-PEAK,Real Time,Load Zone CPS,9.09
32466,2018-12-05,500,445,OFF-PEAK,Real Time,Load Zone CPS,9.26
32467,2018-12-05,500,500,OFF-PEAK,Real Time,Load Zone CPS,10.02
32468,2018-12-05,600,515,OFF-PEAK,Real Time,Load Zone CPS,13.16
32469,2018-12-05,600,530,OFF-PEAK,Real Time,Load Zone CPS,16.29
32470,2018-12-05,600,545,OFF-PEAK,Real Time,Load Zone CPS,16.85
32471,2018-12-05,600,600,OFF-PEAK,Real Time,Load Zone CPS,18.26
32472,2018-12-05,700,615,PEAKWD,Real Time,Load Zone CPS,18.64
32473,2018-12-05,700,630,PEAKWD,Real Time,Load Zone CPS,27.95
32474,2018-12-05,700,645,PEAKWD,Real Time,Load Zone CPS,41.35
32475,2018-12-05,700,700,PEAKWD,Real Time,Load Zone CPS,52.2
32476,2018-12-05,800,715,PEAKWD,Real Time,Load Zone CPS,27.4
32477,2018-12-05,800,730,PEAKWD,Real Time,Load Zone CPS,21.61
32478,2018-12-05,800,745,PEAKWD,Real Time,Load Zone CPS,20.44
32479,2018-12-05,800,800,PEAKWD,Real Time,Load Zone CPS,20.68
32480,2018-12-05,900,815,PEAKWD,Real Time,Load Zone CPS,20.21
32481,2018-12-05,900,830,PEAKWD,Real Time,Load Zone CPS,20.61
32482,2018-12-05,900,845,PEAKWD,Real Time,Load Zone CPS,21.28
32483,2018-12-05,900,900,PEAKWD,Real Time,Load Zone CPS,20.31
32484,2018-12-05,1000,915,PEAKWD,Real Time,Load Zone CPS,19.97
32485,2018-12-05,1000,930,PEAKWD,Real Time,Load Zone CPS,20.54
32486,2018-12-05,1000,945,PEAKWD,Real Time,Load Zone CPS,20.07
32487,2018-12-05,1000,1000,PEAKWD,Real Time,Load Zone CPS,20.23
32488,2018-12-05,1100,1015,PEAKWD,Real Time,Load Zone CPS,21.31
32489,2018-12-05,1100,1030,PEAKWD,Real Time,Load Zone CPS,21.29
32490,2018-12-05,1100,1045,PEAKWD,Real Time,Load Zone CPS,26.55
32491,2018-12-05,1100,1100,PEAKWD,Real Time,Load Zone CPS,26.61
32492,2018-12-05,1200,1115,PEAKWD,Real Time,Load Zone CPS,20.85
32493,2018-12-05,1200,1130,PEAKWD,Real Time,Load Zone CPS,20.81
32494,2018-12-05,1200,1145,PEAKWD,Real Time,Load Zone CPS,24.05
32495,2018-12-05,1200,1200,PEAKWD,Real Time,Load Zone CPS,22.47
32496,2018-12-05,1300,1215,PEAKWD,Real Time,Load Zone CPS,303.82
32497,2018-12-05,1300,1230,PEAKWD,Real Time,Load Zone CPS,32.6
32498,2018-12-05,1300,1245,PEAKWD,Real Time,Load Zone CPS,26.75
32499,2018-12-05,1300,1300,PEAKWD,Real Time,Load Zone CPS,22.6
32500,2018-12-05,1400,1315,PEAKWD,Real Time,Load Zone CPS,19.73
32501,2018-12-05,1400,1330,PEAKWD,Real Time,Load Zone CPS,19.13
32502,2018-12-05,1400,1345,PEAKWD,Real Time,Load Zone CPS,19.42
32503,2018-12-05,1400,1400,PEAKWD,Real Time,Load Zone CPS,19.44
32504,2018-12-05,1500,1415,PEAKWD,Real Time,Load Zone CPS,19.74
32505,2018-12-05,1500,1430,PEAKWD,Real Time,Load Zone CPS,19.66
32506,2018-12-05,1500,1445,PEAKWD,Real Time,Load Zone CPS,19.53
32507,2018-12-05,1500,1500,PEAKWD,Real Time,Load Zone CPS,18.81
32508,2018-12-05,1600,1515,PEAKWD,Real Time,Load Zone CPS,18.78
32509,2018-12-05,1600,1530,PEAKWD,Real Time,Load Zone CPS,18.8
32510,2018-12-05,1600,1545,PEAKWD,Real Time,Load Zone CPS,18.73
32511,2018-12-05,1600,1600,PEAKWD,Real Time,Load Zone CPS,18.91
32512,2018-12-05,1700,1615,PEAKWD,Real Time,Load Zone CPS,19.25
32513,2018-12-05,1700,1630,PEAKWD,Real Time,Load Zone CPS,19.35
32514,2018-12-05,1700,1645,PEAKWD,Real Time,Load Zone CPS,19.36
32515,2018-12-05,1700,1700,PEAKWD,Real Time,Load Zone CPS,19.8
32516,2018-12-05,1800,1715,PEAKWD,Real Time,Load Zone CPS,20.31
32517,2018-12-05,1800,1730,PEAKWD,Real Time,Load Zone CPS,22.85
32518,2018-12-05,1800,1745,PEAKWD,Real Time,Load Zone CPS,52.59
32519,2018-12-05,1800,1800,PEAKWD,Real Time,Load Zone CPS,70.42
32520,2018-12-05,1900,1815,PEAKWD,Real Time,Load Zone CPS,27.09
32521,2018-12-05,1900,1830,PEAKWD,Real Time,Load Zone CPS,27.78
32522,2018-12-05,1900,1845,PEAKWD,Real Time,Load Zone CPS,28.41
32523,2018-12-05,1900,1900,PEAKWD,Real Time,Load Zone CPS,64.82
32524,2018-12-05,2000,1915,PEAKWD,Real Time,Load Zone CPS,34.65
32525,2018-12-05,2000,1930,PEAKWD,Real Time,Load Zone CPS,110.95
32526,2018-12-05,2000,1945,PEAKWD,Real Time,Load Zone CPS,96.99
32527,2018-12-05,2000,2000,PEAKWD,Real Time,Load Zone CPS,44.92
32528,2018-12-05,2100,2015,PEAKWD,Real Time,Load Zone CPS,28.56
32529,2018-12-05,2100,2030,PEAKWD,Real Time,Load Zone CPS,54.45
32530,2018-12-05,2100,2045,PEAKWD,Real Time,Load Zone CPS,33.78
32531,2018-12-05,2100,2100,PEAKWD,Real Time,Load Zone CPS,28.55
32532,2018-12-05,2200,2115,PEAKWD,Real Time,Load Zone CPS,30.98
32533,2018-12-05,2200,2130,PEAKWD,Real Time,Load Zone CPS,27.36
32534,2018-12-05,2200,2145,PEAKWD,Real Time,Load Zone CPS,24.01
32535,2018-12-05,2200,2200,PEAKWD,Real Time,Load Zone CPS,22.03
32536,2018-12-05,2300,2215,OFF-PEAK,Real Time,Load Zone CPS,21.47
32537,2018-12-05,2300,2230,OFF-PEAK,Real Time,Load Zone CPS,25.91
32538,2018-12-05,2300,2245,OFF-PEAK,Real Time,Load Zone CPS,23.0
32539,2018-12-05,2300,2300,OFF-PEAK,Real Time,Load Zone CPS,20.64
32540,2018-12-05,2400,2315,OFF-PEAK,Real Time,Load Zone CPS,20.13
32541,2018-12-05,2400,2330,OFF-PEAK,Real Time,Load Zone CPS,19.82
